NIT;Fecha de Corte;AÑO;Tipo_empresa;Ingresos Operacionales;Costos de ventas y de prestación de servicios;Otros ingresos;Gastos Operacionales de admon;Otros gastos;Otras ganancias (pérdidas);Ingresos financieros;Costos financieros;Impuesto de renta y complementarios;Gastos Operacionales de venta;Efectivo y equivalentes al efectivo;Clientes CP;Inventarios CP;Otros activos financieros;Propiedad planta y equipo;Deudores LP;Proveedores CP;Obligaciones Financieras CP;Proveedores LP;Obligaciones Financieras LP;Capital Social;Prima de emisión;Reservas;Ganancias acumuladas;Otros Activos Corrientes;Total Activo Corriente;Otros Activos No Corrientes;Total Activo No Corriente;Total Activo;Otros Pasivos Corrientes;Total Pasivo Corriente;Otros pasivos no Corrientes;Total Pasivo No Corriente;Total Pasivo;Otros Patrimonio;Total patrimonio;Total Pasivo mas Patrimonio;Utilidad Bruta;Utilidad Operacional;Otros ingresos o egresos;Utilidad antes de impuestos;Ganancias y pérdidas
900304305;31/12/2020;2020;Pymes;13492327;10956726;99355;565522;0;0;117791;290743;340965;1;2104215;1119773;3144712;0;1266976;1353608;4124529;332827;134000;625061;200000;0;146906;2988711;0;6368700;2;2620586;8989286;530332;4987688;0;759061;5746749;0;3335617;9082366;2535601;2069433;4;1896485;2237450
900304305;31/12/2020;2019;Pymes;14337134;11682078;91419;709799;0;0;77326;172636;351254;1;681421;877971;2977297;0;1185973;1480377;2590405;216158;304000;874206;200000;0;146906;2319789;0;4536689;2;2666352;7203041;654548;3461111;0;1178206;4639317;0;2666695;7306012;2655056;2036675;4;1941369;2292623
900304305;31/12/2019;2018;Pymes;12847479;10926507;108549;521455;63249;1;1;1;223443;1;385964;2092726;2470422;4695;1236464;728547;3085717;1200106;329000;1;200000;1;146906;1628000;1844;4955651;9;1965020;6920671;414193;4700016;4;329005;5029021;4;1974911;7003932;1920972;1444816;4;1444820;1668263
900361775;31/12/2020;2020;Pymes;40126708;31863030;760787;1088003;88685;0;191204;898542;439751;1;1870534;4698447;9454681;29862;4783568;8443342;13217253;131960;2503371;4919785;5000000;0;0;8787664;5554636;21608160;376960;13603870;35212030;689499;14038712;116367;7539523;21578235;0;13787664;35365899;8263678;7847776;4;7140442;7580193
900361775;31/12/2020;2019;Pymes;40249704;33711726;231328;841990;528128;0;350691;1135897;332381;1;955903;5025975;4734914;30598;5203010;2857289;9534773;149967;6075;0;5000000;0;0;4822812;3817718;14565108;99465;8159764;22724872;791290;10476030;107902;113977;10590007;0;9822812;20412819;6537978;5399187;4;4613985;4946366
900361775;31/12/2019;2018;Pymes;35104922;31268233;157101;630928;251349;1;0;894240;88632;1;210583;6226500;5955626;0;5433222;120648;3982730;3720671;345246;0;5000000;0;0;1901782;2254873;14647582;133651;5687521;20335103;867744;8571145;262513;607759;9178904;1064973;7966755;17145659;3836689;3111512;4;2217276;2305908
900481586;31/12/2020;2020;Plena;56642261;39910329;0;2553392;0;463487;307946;192010;1794567;1;8383699;7481561;10941908;0;19418612;0;16297630;4346;0;13097;9158500;10091322;5067299;2557675;41873;26849041;185144;19603756;46452797;1532368;17834344;2331812;2344909;20179253;0;26874796;47054049;16731932;14178539;233979;14528454;16323021
900481586;31/12/2020;2019;Plena;57848075;41950740;0;2521342;0;1158014;178036;62536;1340130;1;9402278;7856995;8138830;0;20233711;0;14153371;61519;0;0;9158500;10091322;7531493;2405416;34064;25432167;221243;20454954;45887121;1146902;15361792;1956641;1956641;17318433;0;29186731;46505164;15897335;13375992;59775;13551267;14891397
900481586;31/12/2019;2018;Plena;51785287;37801098;1;2335741;1;1005759;120391;271091;1516826;8034473;5232958;6990168;7739831;1;20960719;1;11529660;57293;1;56519;9158500;10091322;4655379;2751603;241292;20204250;271319;21232039;41436289;2242487;13829440;1611542;1668062;15497502;4;26656808;42154310;13984189;3613975;4;3463279;4980105
900488165;31/12/2020;2020;Pymes;1815162;1178317;34848;454102;8551;0;1495;29090;68890;1;44711;625636;501164;0;550819;0;421710;0;595671;10003;150000;0;38802;212508;24098;1195609;2;550821;1746430;61761;483471;0;605674;1089145;280267;681577;1770722;636845;209039;4;181448;250338
900488165;31/12/2020;2019;Pymes;1440019;966059;77065;380482;6313;0;148;26095;96303;1;68627;421990;188565;0;556773;0;410991;0;154717;105666;150000;0;38802;114548;31801;710983;2;556775;1267758;21851;432842;0;260383;693225;280267;583617;1276842;473960;164229;4;138286;234589
900488165;31/12/2019;2018;Pymes;4137404;3349304;12500;545488;192345;1;1337;37366;96886;1;20133;414601;130382;1;577412;1;367846;61648;1;1;150000;1;37196;384317;164712;729829;9;577422;1307251;46900;476394;4;6;476400;280270;851784;1328184;788100;62766;4;26741;123627
900506207;31/12/2020;2020;Pymes;1743691;1351582;15163;58459;24385;0;0;0;1770;1;76895;0;657268;0;833367;0;245336;0;0;0;800000;0;106638;-34129;66678;800841;2;833369;1634210;547739;793075;0;0;793075;0;872509;1665584;392109;324427;4;324431;326201
900506207;31/12/2020;2019;Pymes;2368655;1683403;13682;36200;9963;0;0;0;25467;1;104790;0;573946;0;834768;0;364805;8360;0;0;800000;0;101095;198181;57916;736652;2;834770;1571422;127600;500765;0;0;500765;0;1099276;1600041;685252;652770;4;652774;678241
900648424;31/12/2020;2020;Pymes;3578943;2890165;0;299415;0;18839;0;109053;52574;1;102146;780097;590386;0;265711;0;1135895;152147;0;0;115500;50000;30851;326785;72838;1545467;2;265713;1811180;0;1288042;0;0;1288042;0;523136;1811178;688778;389362;4;280313;332887
900648424;31/12/2020;2019;Pymes;3889855;3231871;0;234276;47165;2007;0;74625;46911;1;97990;1279346;689188;0;289460;0;1598672;274149;0;0;115500;50000;22351;295064;29880;2096404;2;289462;2385866;30128;1902949;0;0;1902949;0;482915;2385864;657984;376542;4;301921;348832
900648424;31/12/2019;2018;Pymes;3312076;2727593;3016;235436;12760;0;1;87687;46910;1;95581;1111025;644685;1;283251;41866;1382911;385778;1;1;115500;50000;11420;232664;11687;1862979;9;325126;2188105;9825;1778514;4;6;1778520;4;409588;2188108;584483;339302;4;251620;298530
900749094;31/12/2020;2020;Pymes;18318822;13551792;254193;1387301;263739;0;160271;329142;213124;1;757912;1277542;1690331;229647;749658;0;651097;1216479;0;325269;1625000;0;20572;820395;475079;4430511;17119;766777;5197288;710700;2578276;111209;436478;3014754;0;2465967;5480721;4767030;3370182;4;3201315;3414439
900749094;31/12/2020;2019;Pymes;20575647;15208246;81831;1566086;191617;0;121266;374249;170475;1;650465;1539866;2356386;22766;783344;0;1187526;1819980;0;379029;1625000;0;20572;453408;781328;5350811;21464;804808;6155619;881423;3888929;89170;468199;4357128;0;2098980;6456108;5367401;3691528;4;3438549;3609024
900749094;31/12/2019;2018;Pymes;17589616;12957194;191879;1273563;172990;1;66030;433048;99427;1;447959;1442354;2990182;21975;1100835;1;1878920;1740675;1;996163;1625000;1;9188;298452;750506;5652976;24997;1125833;6778809;401953;4021548;105248;1101412;5122960;4;1932645;7055605;4632422;3377747;4;3010733;3110160
900839078;31/12/2020;2020;Plena;44387816;38900909;590368;2130811;5282957;-44607;0;3347248;-1460591;1;778949;10269488;10293660;275572;52808054;745262;64880360;578044;4500000;0;10163169;18000000;0;-24666018;8422;21626091;3846510;57399826;79025917;6805927;72264331;363482;4863482;77127813;0;3497151;80624964;5486907;-1336494;0;-4683742;-6144333
900839078;31/12/2020;2019;Plena;50030411;44602696;235981;2801227;4546083;0;0;3675809;-1600892;1;867730;10309789;12549018;776061;55238070;1115475;50955909;390425;16666667;0;10163169;18000000;0;-17292183;10033;24512631;2328543;58682088;83194719;5278434;56624768;324130;16990797;73615565;0;10870986;84486551;5427715;-1683615;0;-5359424;-6960316
900839078;31/12/2019;2018;Plena;46991913;38803232;414110;2560350;185475;-132945;1;4017904;1015354;5306231;360128;9790164;9575293;7269;57982350;1300814;15057220;10664574;3654262;30014348;10163169;18000000;1;-10432333;286444;20019298;744066;60027230;80046528;3365745;29087539;224334;33892944;62980483;4;17730841;80711324;8188681;550735;4;-3467164;-2451810
900859896;31/12/2020;2020;Pymes;6794496;5356676;178145;898076;25344;0;0;105192;200998;1;96139;1542734;901844;0;809248;0;1463992;0;0;460287;250000;273872;54476;924403;131353;2672070;2;809250;3481320;54288;1518280;0;460287;1978567;0;1502751;3481318;1437820;692544;4;587356;788354
900859896;31/12/2020;2019;Pymes;6406065;5096590;87682;888350;86430;0;0;71718;153468;1;47820;2805725;1435498;0;123532;0;3564949;0;0;216963;200000;20000;54476;538048;230835;4519878;2;123534;4643412;48974;3613923;0;216963;3830886;0;812524;4643410;1309475;422376;4;350662;504130
900859896;31/12/2019;2018;Pymes;4026232;3243101;40;409497;6186;1;1;54861;106337;1;9822;1577644;363261;145072;30912;1;1585111;1;1;93889;20000;1;24996;371302;2;2095801;9;30922;2126723;31417;1616529;4;93894;1710423;4;416303;2126726;783131;367487;4;312631;418968
900916121;31/12/2020;2020;Plena;85626795;69627781;623946;10268484;0;-581841;0;2093823;-11001655;2220653;627036;12263325;2836203;0;53329818;0;14966770;4976634;0;22510670;35783790;81775803;1285000;29924077;6567064;22293628;68494946;121824764;144118392;7099933;27043337;272092;22782762;49826099;0;148768670;198594769;15999014;4133823;0;2040000;-8961655
900916121;31/12/2020;2019;Plena;90808781;74989970;12340;9352606;0;14562142;0;2035032;4665311;2469643;449990;15458001;2853317;0;42188831;0;20497447;4726659;0;11651276;35783790;81775803;1285000;24891505;5654718;24416026;69184673;111373504;135789530;6918054;32142160;7468479;19119755;51261915;0;143736098;194998013;15818811;4008902;0;1973870;6639181
900916121;31/12/2019;2018;Plena;88079475;67304259;109505;9167381;1;-496714;1;680681;-446467;2515950;3763325;13279662;1590793;1;34473248;1;14589500;2384361;1;5819945;29028670;54073163;1;12857232;4219279;22853060;56585518;91058767;113911827;6303621;23277482;817391;6637337;29914819;4;95959070;125873889;20775216;9201389;4;8520713;8074246
901026852;31/12/2020;2020;Plena;21270011;18500848;43441;456563;38206;0;0;1154983;100284;1;78859;3982573;2393498;0;19008114;245276;7199572;1064903;0;14840973;324653;2999211;0;-621207;0;6454930;173421;19426811;25881741;237018;8501493;23658;14864631;23366124;0;2702657;26068781;2769163;2317834;0;1162851;1263135
901026852;31/12/2020;2019;Plena;19713685;17317185;4438;317107;33359;0;0;1323653;-66610;1;222016;4399354;2751060;0;19446968;223426;7115804;0;0;17676484;324653;2999211;0;-987106;0;7372430;282415;19952809;27325239;348912;7464716;17304;17693788;25158504;0;2336758;27495262;2396500;2050471;0;726818;660208
901026852;31/12/2019;2018;Plena;3515766;3756640;1;191093;7357;1;1;303583;-170665;114529;777422;2713140;2401291;1;19889495;101534;11301825;10567;1;12095978;324653;2999211;1;-696731;79185;5971039;188036;20179065;26150104;144767;11457159;9014;12104993;23562152;4;2627138;26189290;-240874;-553852;4;-857430;-1028095
901167792;31/12/2020;2020;Pymes;26711998;14858268;182545;3064128;746401;0;1942329;2109560;1162986;1;7114626;3196070;7683338;0;1090948;0;1038164;3016548;0;0;48793;0;10000;11021730;185384;18179418;1783230;2874178;21053596;6022739;10077451;265985;265985;10343436;0;11080523;21423959;11853730;8225745;4;8058518;9221504
901167792;31/12/2020;2019;Pymes;26371033;14565532;1536;3013983;822747;0;642637;1048887;1115398;1;3320727;2446508;7918396;0;1074707;0;167937;2780917;0;0;48793;0;10000;10220250;207614;13893245;1783230;2857937;16751182;3599134;6547988;265985;265985;6813973;0;10279043;17093016;11805501;7970306;4;7564060;8679458
901167792;31/12/2019;2018;Pymes;23518843;13352787;3764;2848169;824245;1;1109882;897238;1149446;1;2995306;2523033;7182224;1;907710;0;223804;2796914;1;0;68793;1;10000;8490728;177721;12878285;1783233;2690943;15569228;4073009;7093727;265986;265987;7359714;3;8569525;15929239;10166056;6497405;4;6710053;7859499
